tarih,sehir,sehir_id,kosu_no,kosu_sira,kazanan_mi,at_id,at_yas,kilo,jokey_id,sahip_id,antrenor_id,derece,ganyan_orani
10/12/2024,Adana,3,6,2,0,"HEART ATTACK(3) t 700.000,00 TL KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.",2y a e,53 +0.80 Fazla Kilo,M.A.AKGÖBEK AP Apranti,RIDVAN YAVUZEL,A.GÜLLÜ,1.31.32,5.8
10/12/2024,Adana,3,6,3,0,"HOLAFİRA(8) t 700.000,00 TL KG Kapalı gözlük takılacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.",2y d d,54,F.S.M.SANSAR AP Apranti,TÜMER ULULAR,Y.ÇAĞLAR,1.31.91,10.8
10/12/2024,Adana,3,6,4,0,"KING NEGAPRION(4) t 700.000,00 TL KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.",2y d e,54 +1.00 Fazla Kilo,M.N.SUNKAR AP Apranti,ÇİĞDEM ZURNACI,E.KARATAŞ,1.32.10,14.4
10/12/2024,Adana,3,6,5,0,"GOLDEN STORMY(2) t 700.000,00 TL KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.",2y d e,54 +2.00 Fazla Kilo,SAL.ÇELİK AP Apranti,CAHİT DOĞAN,G.KÖSE,1.32.36,3.95
10/12/2024,Adana,3,6,6,0,"VICTORY KHAN(7) t 700.000,00 TL DB Dilinin bağlanacağını ifade eder. SKG Ring mahalinden starta kadar kapalı gözlük ile geleceğini ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.",2y d e,57 +1.50 Fazla Kilo,İ.KATI,CAHİT DOĞAN,G.KÖSE,1.32.50,3.95
10/12/2024,Adana,3,6,7,0,"LITTLE LIGHTNING(5) t 700.000,00 TL KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.",2y d e,57,M.A.SOLMAZ,SEDAT YILDIRIM,E.KARATAŞ,1.33.19,3.25
10/12/2024,Adana,3,6,8,0,"SHACK BROS(6) t 700.000,00 TL KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.",2y d e,57,N.DEMİR,SERHAN ÇELİK,V.TEKİN,1.33.65,9.1
10/12/2024,Adana,3,6,9,0,"QUALITY LIFE(9) t 700.000,00 TL KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.",2y d d,55,E.SİNCAN,ESER ÖKSÜZER,A.DİNÇ,1.36.06,25.45
10/12/2024,Adana,3,6,10,0,"ARGUS FILCH(1) t 700.000,00 TL K Kulaklık takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder.",2y a e,57 +0.40 Fazla Kilo,V.DEMİR,ANNA KÖSEALİ,HÜS.TEKİNALP,1.37.79,20.7
10/12/2024,Adana,3,7,1,1,BAYBARS HAN(1) SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y a e,62,H.ÇİZİK,ERKAN YILDIRIM,MEH.ALTIN,2.18.08,9.85
10/12/2024,Adana,3,7,2,0,ŞERDİL(4) K Kulaklık takılacağını ifade eder.,3y d e,"60,5",M.AKYAVUZ,F.SEDAT DAĞYUDAN,M.KORKMAZ,2.18.96,4.85
10/12/2024,Adana,3,7,3,0,ONUR MÜDÜR(2) KG Kapalı gözlük takılacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y d e,"60,5",M.N.SUNKAR AP Apranti,BÜLENT KOCAMAN,E.KARATAŞ,2.19.27,2.9
10/12/2024,Adana,3,7,4,0,KING OF CARTHAGE(8) KG Kapalı gözlük takılacağını ifade eder. K Kulaklık takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder.,3y d e,50 +2.00 Fazla Kilo,M.BAYIR,BURÇİN TOPALGÖKÇELİ,M.KILIÇSEREN,2.19.67,6.95
10/12/2024,Adana,3,7,5,0,SEED OF LOVE(3) SKG Ring mahalinden starta kadar kapalı gözlük ile geleceğini ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y d e,"58,5",SAL.ÇELİK AP Apranti,MUSTAFA ERCAN,EKR.YARDIMCI,2.20.42,12.1
10/12/2024,Adana,3,7,6,0,ROSWELL(7) KG Kapalı gözlük takılacağını ifade eder. K Kulaklık takılacağını ifade eder.,3y d e,51 +2.00 Fazla Kilo,E.ÇİZİK,AHMET KILIÇCIOĞLU,Y.MİSDİK,2.20.47,2.95
10/12/2024,Adana,3,7,7,0,EXPRESS(5) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y d e,"56,5",A.SÖZEN,MUSTAFA TÜZÜN,Ş.AYDEMİR,2.20.87,2.6
10/12/2024,Adana,3,7,8,0,BURAK STAR(6) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y d e,54,F.S.M.SANSAR AP Apranti,SESİL H. TOPÇU,S.KAN,2.21.30,21.85
10/12/2024,Adana,3,7,9,0,ZEKİNİN KIZI(9) DB Dilinin bağlanacağını ifade eder. SKG Ring mahalinden starta kadar kapalı gözlük ile geleceğini ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y d d,50 +2.00 Fazla Kilo,M.AKDAĞ AP Apranti,HALİL AKGÖBEK,U.DAŞCI,2.36.24,28.15
11/12/2024,İstanbul,1,1,1,1,ANADOLU PRENSESİ(4) K Kulaklık takılacağını ifade eder.,5y d k,59,G.KOCAKAYA,ŞEYDA ERCAN,A.TEPEBAŞI,2.20.89,1.7
11/12/2024,İstanbul,1,1,2,0,CROWNED(3) SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y d e,60,M.KAYA,AYDIN ÜSTÜNDAĞ,E.USLU,2.20.90,4.85
11/12/2024,İstanbul,1,1,3,0,AMBARGO(6) SKG Ring mahalinden starta kadar kapalı gözlük ile geleceğini ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,6y k a,56,G.ÖZÇELİK,HARİKA GİDER,MAH.BAYKARA,2.21.07,11.85
11/12/2024,İstanbul,1,1,4,0,COOL STAR(1) KG Kapalı gözlük takılacağını ifade eder. K Kulaklık takılacağını ifade eder.,4y d a,58,SAL.ÇELİK AP Apranti,MERT BAYIR,T.ŞİT,2.21.18,1.5
11/12/2024,İstanbul,1,1,5,0,ADAL(2),4y d k,61,H.ÇİZİK,EMRE KİSBU,M.ÖZ,2.21.23,7.1
11/12/2024,İstanbul,1,1,,0,BİZİM İÇİN(5) DB Dilinin bağlanacağını ifade eder. SKG Ring mahalinden starta kadar kapalı gözlük ile geleceğini ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder. (Koşmaz),4y d k,58,A.ÇELİK,DİNÇER MUTLU,H.GÖNÜLTAŞ,Koşmaz,
11/12/2024,İstanbul,1,2,1,1,FLEXIMAN(3) KG Kapalı gözlük takılacağını ifade eder.,2y a e,57,A.YILDIZ,YALÇIN GÖNÜL,S.AYDOĞAN,1.31.42,1.25
11/12/2024,İstanbul,1,2,2,0,LAST SYMPHONY(1) KG Kapalı gözlük takılacağını ifade eder. K Kulaklık takılacağını ifade eder.,2y d e,59,A.SÖZEN,AYŞEGÜL KURTEL,H.YÜZBAŞI,1.32.00,5.3
11/12/2024,İstanbul,1,2,3,0,LUMİNOUS(2) K Kulaklık takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder.,2y d d,58,G.KOCAKAYA,TAHSİN TAŞ,Ö.GÜNELİ,1.32.01,5.4
11/12/2024,İstanbul,1,2,4,0,TORPİL(4) K Kulaklık takılacağını ifade eder.,2y d e,57,V.ABİŞ,BARAN D. CEMİLOĞLU,E.EREN,1.32.37,2.9
11/12/2024,İstanbul,1,2,5,0,İZANAGİ(5) SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,2y d e,55 +1.30 Fazla Kilo,A.ÇELİK,ÇAĞRI SEL,A.KURT,1.32.84,8.15
11/12/2024,İstanbul,1,2,6,0,KING PISA(6) KG Kapalı gözlük takılacağını ifade eder. K Kulaklık takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder.,2y d e,55 +2.00 Fazla Kilo,O.GÖKÇE,FIRAT KÖKSAL,EK.TURAN,1.34.19,27.3
11/12/2024,İstanbul,1,3,1,1,GELİBOLU RÜZGARI(8) DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,6y k k,"55,5",V.ABİŞ,DORUK SÖKMEN,G.ŞİMŞEK,2.23.34,5.2
11/12/2024,İstanbul,1,3,2,0,ÖZÜDOĞRU(1) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder.,7y a a,61,H.ÇİZİK,ALPAY DEMİREL,Y.GÜNDOĞDİ,2.23.37,6.15
11/12/2024,İstanbul,1,3,3,0,BAHADIR(4) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder. GKR Göz koruyucu takılacağını ifade eder.,4y a a,"56,5",A.SÖZEN,MURAT KAYA,Y.DEMİRKIRAN,2.24.01,5.05
11/12/2024,İstanbul,1,3,4,0,AFRAŞAH(5) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder.,4y d a,55 +1.30 Fazla Kilo,A.KURŞUN,SONER SÖKMEN,C.TURAN,2.24.09,2.85
11/12/2024,İstanbul,1,3,5,0,LUSİA(3) KG Kapalı gözlük takılacağını ifade eder. K Kulaklık takılacağını ifade eder.,5y a k,"59,5",G.KOCAKAYA,ADNAN GELEN,E.USLU,2.24.62,5.45
11/12/2024,İstanbul,1,3,6,0,FIRTINALAR DİYARI(7) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder.,6y k a,"56,5",A.YILDIZ,MEHMET SAİT AYALP,S.ÇİFTÇİ,2.24.69,12.1
11/12/2024,İstanbul,1,3,7,0,AĞA TURBO(6) KG Kapalı gözlük takılacağını ifade eder.,5y a a,57 +0.40 Fazla Kilo,M.KAYA,TARKAN H. ONAR,HAL.YILDIZ,2.25.47,6.55
11/12/2024,İstanbul,1,3,8,0,KARAKURT BEYİ(10),4y a a,50 +2.00 Fazla Kilo,A.KAÇMAZ,A.SELÇUK LOKLAR,S.ÇİFTÇİ,2.25.65,6.1
11/12/2024,İstanbul,1,3,9,0,GUBAZ(11) DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,8y a a,50 +2.00 Fazla Kilo,Ç.TAŞCI AP Apranti,İSRAFİL FELHAN,BET.YILDIRIM,2.30.00,10.5
11/12/2024,İstanbul,1,3,10,0,AŞKARTAY(2) KG Kapalı gözlük takılacağını ifade eder.,7y k a,"60,5",S.BOYRAZ,AHMET AYDOĞDİ,S.AYDOĞDİ,2.30.10,18.7
11/12/2024,İstanbul,1,3,11,0,BABA TAMER(9) KG Kapalı gözlük takılacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,4y k a,50 +2.00 Fazla Kilo,E.KADİRLER AP Apranti,MEHMET ŞEVKİ TUNÇ,AT.GÖKÇE,2.36.00,27.3
11/12/2024,İstanbul,1,4,1,1,BAHAMA MAMA(2),2y d d,57,V.ABİŞ,ŞEVKİ SÜMER,G.SÜTCÜ,1.11.79,2.65
11/12/2024,İstanbul,1,4,2,0,PRATUM PUELLA(8) KG Kapalı gözlük takılacağını ifade eder. K Kulaklık takılacağını ifade eder.,2y k d,57,A.ÇELİK,SONEL TAŞAN,At Sahibi BURAK ŞANDAN,1.11.81,5.5
11/12/2024,İstanbul,1,4,3,0,AGGRESIVE DANCE(1) K Kulaklık takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder.,2y d d,57,G.KOCAKAYA,M.OZAN ŞER,C.TURAN,1.12.47,1.75
11/12/2024,İstanbul,1,4,4,0,BARONETTA(3) KG Kapalı gözlük takılacağını ifade eder.,2y a d,54 +2.00 Fazla Kilo,BERK.GÖKÇE AP Apranti,AYŞE MERVE KİTAPÇI,S.Z.A.MİNASOĞLU,1.12.70,18.0
11/12/2024,İstanbul,1,4,5,0,TAKDİR(9) SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,2y k d,57,A.YILDIZ,NECATİ DEMİRKOL,Z.GÜNELİ,1.12.71,8.3
11/12/2024,İstanbul,1,4,6,0,PASSION FOR LIFE(7) K Kulaklık takılacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,2y d d,57,H.ÇİZİK,NİMET ARİF KURTEL,H.YÜZBAŞI,1.12.75,8.15
11/12/2024,İstanbul,1,4,7,0,DUBNIUM(5) KG Kapalı gözlük takılacağını ifade eder. K Kulaklık takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder.,2y d d,54,E.KADİRLER AP Apranti,ERCAN TAHİNCİOĞLU,K.ŞENGEL,1.13.31,39.2
11/12/2024,İstanbul,1,4,8,0,CANOŞCAN(4) KG Kapalı gözlük takılacağını ifade eder. K Kulaklık takılacağını ifade eder.,2y d d,57,A.SÖZEN,CAN N. GÜVEN,V.YÜKSEL,1.14.47,21.75
11/12/2024,İstanbul,1,4,9,0,NAUTILUS RUN(6) K Kulaklık takılacağını ifade eder.,2y a d,57,G.ÖZÇELİK,VOLKAN YONCAAĞAÇ,Ö.GÜNELİ,1.15.02,6.25
11/12/2024,İstanbul,1,4,10,0,TWILIGHT DAWN(10) SKG Ring mahalinden starta kadar kapalı gözlük ile geleceğini ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,2y d d,57 +0.70 Fazla Kilo,H.ŞİMŞEK,SERAY ÜNBAY,E.USLU,1.15.31,51.95
11/12/2024,İstanbul,1,5,1,1,BELLO BOY(9) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,4y d a,"52,5 +2.00 Fazla Kilo",A.YILDIZ,HAKAN S. ÖZCAN,B.KAÇMAZ,1.23.83,6.0
11/12/2024,İstanbul,1,5,2,0,WINNER GETS IT ALL(7) DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,6y a a,55 +1.30 Fazla Kilo,A.ÇELİK,YILDIRIM GELGİN,A.KÜÇÜKAKSOY,1.23.85,1.95
11/12/2024,İstanbul,1,5,3,0,PILOTS BOY(5) SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,5y d a,"56,5",A.SÖZEN,HALDUN HAYRİ YALÇIN,V.YÜKSEL,1.24.00,5.55
11/12/2024,İstanbul,1,5,4,0,PAPER QUEEN(8) K Kulaklık takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder.,4y d k,"53,5 +1.20 Fazla Kilo",V.ABİŞ,AHMET ALTUNBAŞ,S.ALTUNBAŞ,1.24.15,10.05
11/12/2024,İstanbul,1,5,5,0,LA BOMBONERA(6) KG Kapalı gözlük takılacağını ifade eder. K Kulaklık takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder.,4y k a,55 +0.50 Fazla Kilo,M.S.ÇELİK,ULAŞ GÖKÇE,MAH.BAYKARA,1.24.27,18.35
11/12/2024,İstanbul,1,5,6,0,GEL OGLİM(1) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,4y d a,61,A.CEYLAN AP Apranti,SAVAŞ ERCÜMENT BECENE,A.KURT,1.24.41,18.75
11/12/2024,İstanbul,1,5,7,0,OPPENHEIMER(2) DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y d e,"58,5",SAL.ÇELİK AP Apranti,BEYHAN HADİOĞLU,A.KÜÇÜKAKSOY,1.24.46,3.3
11/12/2024,İstanbul,1,5,8,0,AMADEUS(10) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y d e,50 +2.00 Fazla Kilo,GÖK.BEKTAŞ,A.LEVENT DİLMAÇ,T.KURT,1.24.71,6.5
11/12/2024,İstanbul,1,5,9,0,LORD PROTECTOR(4) DB Dilinin bağlanacağını ifade eder. SKG Ring mahalinden starta kadar kapalı gözlük ile geleceğini ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y d e,57,B.M.MIRIK,BAHRİ ÇABUK,HAK.EL,1.25.16,10.55
11/12/2024,İstanbul,1,5,10,0,JUDGMENT(3) DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,5y d a,58,G.ÖZÇELİK,SEDAT DEMİR,Ö.GÜNELİ,1.26.21,15.55
11/12/2024,İstanbul,1,6,1,1,BLUE SHARK(6) DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y d d,56,G.KOCAKAYA,SEDAT DEMİR,Ö.GÜNELİ,1.31.10,5.8
11/12/2024,İstanbul,1,6,2,0,CAPTAIN MARSHALL(1) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y d e,58,A.SÖZEN,DENİZ KURTEL,H.YÜZBAŞI,1.31.18,2.55
11/12/2024,İstanbul,1,6,3,0,VELOX(4) SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y d e,58,V.ABİŞ,OĞUZ YILMAZ,MİR.İPEK,1.31.19,6.0
11/12/2024,İstanbul,1,6,4,0,MAD RUNNER(2) KG Kapalı gözlük takılacağını ifade eder. K Kulaklık takılacağını ifade eder.,3y a e,58,A.YILDIZ,HAKAN NAYMAN,E.USLU,1.31.68,14.65
11/12/2024,İstanbul,1,6,5,0,MEANING OF TIME(7) DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y a e,56,MER.ÇELİK,LALE M. ATMAN,MET.ACAR,1.31.99,4.05
11/12/2024,İstanbul,1,6,6,0,STARLİNK(3) K Kulaklık takılacağını ifade eder.,3y a e,58,M.S.ÇELİK,ERTUĞRUL KARAASLAN,T.AVCI,1.32.48,31.1
11/12/2024,İstanbul,1,6,7,0,KOCA GÜRCÜ(9) DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y a g,54 +1.00 Fazla Kilo,G.ÖZÇELİK,ANIL KÖSEOĞLU,ORK.ÖZELCANAT,1.32.75,29.65
11/12/2024,İstanbul,1,6,8,0,PERHANE SULTANS(10) K Kulaklık takılacağını ifade eder.,3y d d,55 +2.00 Fazla Kilo,M.KAYA,DOĞAN KÜÇÜKEMRE,C.FİLİKSAÇ,1.32.76,8.55
11/12/2024,İstanbul,1,6,9,0,YARGIÇ(5) SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y k e,58,A.ÇELİK,ALİ SELİMOĞLU,ŞÜK.ÇELİK,1.32.82,2.35
11/12/2024,İstanbul,1,6,10,0,ASPAVATİ(8) SKG Ring mahalinden starta kadar kapalı gözlük ile geleceğini ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder. SGKR Ring mahalinden starta Kadar göz koruyucu ile gideceğini ifade eder.,3y a e,54 +2.00 Fazla Kilo,B.M.MIRIK,BAHRİ ÇABUK,HAK.EL,1.38.75,48.65
11/12/2024,İstanbul,1,7,1,1,NICE SMELL(1) KG Kapalı gözlük takılacağını ifade eder. K Kulaklık takılacağını ifade eder.,2y a d,60,V.ABİŞ,ONUR SUMEL,C.POLAT,1.12.57,2.6
11/12/2024,İstanbul,1,7,2,0,KATRAN(7) DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,2y d d,57,H.ÇİZİK,BAHRİ ÇABUK,HAK.EL,1.12.88,10.9
11/12/2024,İstanbul,1,7,3,0,CROWN OF HONOR(4) DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,2y d d,57,MER.ÇELİK,ZEYNEP L. ATMAN,MET.ACAR,1.13.32,2.2
11/12/2024,İstanbul,1,7,4,0,WALLACE(10),2y d d,57,A.YILDIZ,ÇİSİL SİMGE DENİZ,M.SOYKUVVET,1.13.63,2.6
11/12/2024,İstanbul,1,7,5,0,CHOLET(3) KG Kapalı gözlük takılacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,2y d d,57,M.S.ÇELİK,AYDIN ÜSTÜNDAĞ,E.USLU,1.13.77,5.6
11/12/2024,İstanbul,1,7,6,0,LA FA LA SOL(8) KG Kapalı gözlük takılacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,2y a d,57,B.M.MIRIK,BAHRİ ÇABUK,HAK.EL,1.13.89,10.9
11/12/2024,İstanbul,1,7,7,0,HUSARIA(6) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder.,2y d d,57,A.KAÇMAZ,M.ÖMER NAUSHAD MA,E.USLU,1.13.90,14.75
11/12/2024,İstanbul,1,7,8,0,FASHION WEEK(5) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,2y d d,57,G.ÖZÇELİK,RECEP AVŞAR,İ.KARADAĞ,1.14.29,23.55
11/12/2024,İstanbul,1,7,9,0,CEMİLE SULTAN(2) KG Kapalı gözlük takılacağını ifade eder. K Kulaklık takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder.,2y d d,57,GÖK.BEKTAŞ,CAFER KEÇECİOĞLU,M.ERKUŞ,1.15.53,36.2
11/12/2024,İstanbul,1,7,10,0,YÖRÜĞÜN KIZI(11) KG Kapalı gözlük takılacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,2y a d,57 +0.50 Fazla Kilo,M.KAYA,ARZU KESKİN,Y.ÖZTAŞ,1.16.98,25.4
11/12/2024,İstanbul,1,7,11,0,NİLHAN(9) KG Kapalı gözlük takılacağını ifade eder. K Kulaklık takılacağını ifade eder. GKR Göz koruyucu takılacağını ifade eder.,2y d d,53 +0.70 Fazla Kilo,Ö.F.ÖZEN AP Apranti,SERDAR ÇETİNKAYA,D.ERGİN,1.17.29,77.9
11/12/2024,İstanbul,1,8,1,1,KAHRAMAN EVLAT(4) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder. GKR Göz koruyucu takılacağını ifade eder.,3y k e,57,G.KOCAKAYA,NASRİ ARTAR,B.ŞENGEL,1.33.72,3.85
11/12/2024,İstanbul,1,8,2,0,ARPATEPE(3) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y a e,57,V.ABİŞ,NECATİ DEMİRKOL,Z.GÜNELİ,1.33.80,1.5
11/12/2024,İstanbul,1,8,3,0,ACEMSOY(12) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y a e,"50,5 +1.50 Fazla Kilo",A.KAÇMAZ,İ.HALİL KARATOPRAK,A.MANTAŞ,1.34.44,17.95
11/12/2024,İstanbul,1,8,4,0,BOĞUŞLU(13) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y k e,50 +2.00 Fazla Kilo,GÖK.BEKTAŞ,MURAT ÖZCAN,BET.YILDIRIM,1.34.47,56.1
11/12/2024,İstanbul,1,8,5,0,ERSANŞAH(6) KG Kapalı gözlük takılacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y k e,"54,5",A.YILDIZ,ERSAN ÖZBELGE,T.ŞİT,1.34.62,6.1
11/12/2024,İstanbul,1,8,6,0,FAKİR OĞLU(5) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y k e,55 +1.20 Fazla Kilo,A.ÇELİK,İBRAHİM TUMBUL,T.ATEŞ,1.34.75,8.5
11/12/2024,İstanbul,1,8,7,0,MAHURZADE(7) KG Kapalı gözlük takılacağını ifade eder. K Kulaklık takılacağını ifade eder.,3y k e,53 +2.00 Fazla Kilo,G.ÖZÇELİK,SELİN İZEM DİKENCİK,M.ÖZGÜL,1.34.95,16.9
11/12/2024,İstanbul,1,8,8,0,MALĞUN HATUN(11) DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y k d,50 +2.00 Fazla Kilo,Ç.TAŞCI AP Apranti,KADRİ FELHAN,Ö.GÜNELİ,1.35.27,17.5
11/12/2024,İstanbul,1,8,9,0,FRAPAN(10) KG Kapalı gözlük takılacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y k d,51 +2.00 Fazla Kilo,Z.KARABULUT AP Apranti,ERSEN BÜYÜKTÜRKLER,G.SUBAŞI,1.35.32,33.25
11/12/2024,İstanbul,1,8,10,0,YAĞIZHANBEY(9) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder.,3y d e,52 +2.00 Fazla Kilo,O.YILDIZ,KÜRŞAT OĞUZHAN ÇİFTÇİ,MÜC.KAYA,1.35.78,14.35
11/12/2024,İstanbul,1,8,11,0,KARANURA(2) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. SK Ring mahalinden starta kadar kulaklık ile geleceğini ifade eder.,3y k d,"58,5 +0.20 Fazla Kilo",M.KAYA,MUSTAFA YARDIMCI,Ö.GÜNELİ,1.36.14,6.7
11/12/2024,İstanbul,1,8,12,0,ÇELİK ELA(8) KG Kapalı gözlük takılacağını ifade eder. K Kulaklık takılacağını ifade eder.,3y k d,52 +1.00 Fazla Kilo,E.KADİRLER AP Apranti,İZZET BOZKURT,G.ŞİMŞEK,1.37.07,31.8
11/12/2024,İstanbul,1,8,,0,TUĞÇEYİM(1) KG Kapalı gözlük takılacağını ifade eder. DB Dilinin bağlanacağını ifade eder. (Koşmaz),3y k d,"56,5",Y.GÖKÇE AP Apranti,KAYA KAYA,T.KIYAS,Koşmaz,
11/12/2024,Şanlıurfa,7,1,1,1,ZELALSU(11),3y a d,54,İ.GÜREKE AP Apranti,ALİ ÇELİK,S.BECENE,1.49.40,2.3
